Sim	$DOMM	$EMERG	$INTROM	$NANC	$NSUB	$NTEM	$RECM	$SRD	$SRW	$TRANSIT	$CONN	$MERGE	$MER_G	$SAMP	LinearCombination_0	LinearCombination_1	LinearCombination_2	LinearCombination_3	LinearCombination_4	LinearCombination_5	LinearCombination_6	LinearCombination_7	LinearCombination_8	LinearCombination_9	LinearCombination_10	LinearCombination_11	LinearCombination_12	LinearCombination_13	LinearCombination_14	LinearCombination_15	LinearCombination_16	LinearCombination_17	LinearCombination_18	LinearCombination_19	LinearCombination_20	LinearCombination_21	LinearCombination_22	LinearCombination_23	LinearCombination_24	LinearCombination_25	LinearCombination_26	LinearCombination_27	LinearCombination_28	LinearCombination_29	LinearCombination_30	LinearCombination_31	LinearCombination_32	LinearCombination_33	LinearCombination_34
18	5.39704e-05	16789	0.00118277	17669	6623	3551	5.53351e-05	0.745571	0.216336	4952	74741	66789	69789	76789	167.951	-0.0991743	33.6364	13.7413	44.6028	-1.82095	-5.42665	-8.42869	13.7633	0.967447	-13.331	-0.336292	-5.07418	-1.76712	2.20454	-3.11599	0.437354	-0.33821	6.44082	2.76399	1.15261	-0.27345	2.73317	-0.573108	-0.842261	-1.31084	-0.639184	-0.871091	0.391989	0.283497	-1.83773	0.764102	1.1072	-0.353709	0.609936
19	0.00014885	19635	0.000527229	17391	9618	7159	0.00602853	0.835811	0.208654	3926	76561	69635	72635	79635	7.56445	39.6234	-2.60273	22.2079	-8.71621	-2.73017	3.59657	-2.54491	0.866236	-4.50588	2.72794	-0.216092	-1.02439	1.84413	0.0401473	0.230556	2.37033	-0.850555	0.114824	-1.61743	0.158241	-0.474792	0.0673124	-0.105863	0.41369	0.649692	0.10031	0.332258	0.449063	0.0875478	-0.0852029	0.869602	0.148136	0.11388	-0.139293
20	0.00143285	13242	0.00983741	15830	5147	3287	0.000110659	0.963476	0.134742	3969	70211	63242	66242	73242	-47.4413	-44.811	-0.649307	39.9695	0.421443	6.52255	-1.12185	0.80589	-1.82491	3.57931	-0.776501	0.517061	5.21964	5.76866	0.0763083	0.986864	-4.93601	-0.93781	-0.425232	-0.0446979	0.0695124	1.34183	-0.115326	-0.545848	1.84239	0.313719	0.334079	-0.522573	-1.29868	0.339854	0.211002	1.70901	0.288674	0.0681875	-0.426765
21	0.00802553	14103	0.00014145	18213	7638	5137	3.35761e-05	0.621247	0.278742	3208	70311	64103	67103	74103	-56.7151	19.4138	5.32467	-9.09639	7.83058	-7.61662	-1.7711	-2.78134	-2.95617	0.371179	0.818883	-2.3852	1.23666	-2.22018	-1.17069	0.450883	0.287184	0.821342	1.40424	-0.977317	0.53384	0.0343569	-1.28888	0.45374	-0.591138	-0.136907	0.365795	-0.102156	-0.0985642	-0.526029	-0.191965	-0.124488	0.0216638	-0.411128	-0.449172
22	8.45408e-05	10485	0.000563419	14298	2976	3436	0.00478183	0.814155	0.235397	972	64457	60485	63485	70485	32.6661	53.9388	0.926332	3.04924	-9.48938	-0.944136	-0.990599	-1.26277	-0.631327	0.322893	0.640335	0.164762	1.02831	2.08956	-1.72183	-0.112011	-2.06472	-0.2204	0.221907	-0.146212	-0.785501	0.781424	0.333636	-0.565254	-0.772927	-0.885302	0.328991	0.229862	-0.130781	-0.319321	0.118491	-0.548322	0.101755	0.127877	0.315787
23	0.000171128	13658	0.0176734	18275	4450	6566	1.24911e-05	0.823011	0.361014	1175	67833	63658	66658	73658	77.7726	-96.3176	-14.9456	-9.06734	-22.4954	-2.89269	-35.0376	3.65473	0.269975	0.444046	3.28832	-3.86405	-10.6947	-4.35088	4.08909	-1.86991	-0.566483	-1.87881	-2.37264	-4.38333	-1.36576	1.25781	-0.870334	-1.44524	-2.35882	-0.727682	-0.153324	-0.770451	-0.952015	0.13192	-0.495943	0.424376	-0.619252	0.108221	0.542697
24	8.68905e-05	11578	0.0042499	16459	5192	4124	0.00027296	0.605451	0.333503	3160	67738	61578	64578	71578	52.0823	-18.5035	15.452	-18.6599	6.94532	26.5008	5.28865	-10.4335	1.88039	-8.62711	3.72793	-3.37577	-1.76677	0.773075	4.09029	5.24282	1.95583	-0.691369	1.72377	-0.920999	-1.35379	-0.481586	-0.0280424	0.459876	-0.137649	0.542779	-0.512411	0.572843	-0.584772	-1.18728	1.07245	-0.150003	0.135088	-0.418765	-0.465628
25	0.00125094	14212	0.000678272	16205	8912	1767	0.000113474	0.85932	0.616315	1847	69059	64212	67212	74212	-94.8815	-6.67465	-7.57665	-4.9856	14.6957	-8.19065	5.66992	5.77106	-0.943823	3.31685	-1.20889	-2.4351	0.777689	0.182878	2.32418	0.31618	-1.22893	-0.80802	-0.56449	-0.941393	0.755305	0.300466	0.0163242	-1.00652	0.732242	-0.405457	-0.647001	-0.290813	0.281225	-0.274215	0.117748	-0.0336428	0.355286	0.53895	0.32647
26	0.00100834	16266	0.00307792	13697	9470	5492	0.000427571	0.963888	0.613495	1686	70952	66266	69266	76266	-62.0085	5.40463	5.60713	-13.8422	14.4168	-3.53854	-4.07069	3.31514	3.2852	3.59207	3.50372	-0.445106	5.37935	3.76331	-1.20629	-2.61915	-2.24601	-0.734923	0.074379	-0.208757	-0.334204	0.293246	0.267664	-0.684501	-1.17493	-1.66042	0.75928	-0.282411	0.0183537	-1.25326	0.134681	-0.752018	0.276749	-0.499498	-0.0673006
27	0.0108919	19127	0.000828766	19753	8132	7909	0.00574583	0.611661	0.702421	4910	77037	69127	72127	79127	-81.2398	-17.1763	19.0617	17.0233	-3.48549	-3.59597	-5.98119	-0.609183	-0.123917	-0.488032	3.36002	3.09947	-2.88129	1.70352	0.28078	-2.41399	2.41441	0.104457	0.0118112	0.0664267	1.05183	0.179231	0.638652	1.56715	-0.673826	1.71915	-1.01863	-0.781779	0.122258	-0.301693	0.420198	0.278817	0.466018	-0.677052	0.533396
28	0.00296833	10685	0.00127264	13393	5380	3392	0.00414231	0.749712	0.374541	3931	67616	60685	63685	70685	-74.311	-3.12955	20.3962	21.6821	0.710795	-5.32777	-5.40416	3.99202	-7.71994	-2.58133	2.91618	0.594922	0.691862	-3.58062	-1.02309	3.27023	1.87034	0.242281	0.805099	-1.58487	2.18758	0.332336	0.360055	-0.60775	0.558398	0.243371	-0.684942	0.345862	0.0584832	0.103047	-0.393855	-0.309069	-0.233773	-0.292907	0.0724472
29	0.00172472	17232	0.00657241	10626	9706	9308	0.000193812	0.609942	0.281217	1300	71532	67232	70232	77232	-57.4555	-33.2162	8.3041	-13.8527	7.51305	10.2715	-10.5716	-4.9696	-0.820941	-3.25563	0.402398	4.82267	1.73046	-0.186939	-2.23619	-0.888965	0.689437	1.95084	-0.164605	0.592694	2.01425	-0.837247	0.233119	1.81448	-0.2468	-0.137974	-0.186583	-0.376831	-0.69658	0.224555	0.706318	0.370423	-0.0352655	0.489139	0.439417
30	8.49555e-05	10779	0.00324979	14404	4745	9091	1.91717e-05	0.711544	0.649896	3867	67646	60779	63779	70779	153.811	-15.8643	39.0308	-0.926564	28.2611	-17.7682	1.16352	-7.5301	4.26011	-12.0072	-12.8953	12.5571	3.78382	-0.565009	1.98771	2.18715	-0.552223	-2.65767	-0.554709	-0.808286	-3.42225	1.51371	-1.38959	3.2611	1.83653	1.12604	-0.106083	1.45844	-0.235215	0.63251	0.903771	-1.82492	-0.137519	0.175656	0.20303
31	2.67307e-05	13481	0.0438759	19331	5349	3527	3.63711e-05	0.855715	0.124583	3498	69979	63481	66481	73481	82.556	-26.6258	-55.8275	20.2798	11.4279	2.33939	-31.1096	6.45741	3.28753	-6.90958	11.6789	-3.29959	-4.55219	0.886547	0.0293495	0.172928	0.292518	-0.0842629	-2.43638	-2.99371	0.300161	2.84472	0.232275	-1.36573	0.558684	0.366947	-0.725599	-0.669379	0.113453	-0.396271	0.105812	0.106715	-1.44845	-0.25496	-0.153889
32	0.00280347	11454	0.000642051	12153	5179	7354	0.0040628	0.961394	0.713003	3478	67932	61454	64454	71454	-46.2733	-50.7307	12.1089	9.65561	3.196	14.5772	-8.65028	-3.69691	-11.8269	0.270042	-8.11979	0.516626	2.36951	2.54488	-3.83649	6.34984	-0.555999	-2.17571	-1.76125	-1.71681	1.99775	-1.14486	-0.445722	1.69016	-0.76866	-1.68872	-0.149317	-0.0324495	0.258326	1.23929	0.07533	0.486518	0.00994944	-0.0286815	0.225424
33	2.36914e-05	15774	0.00298321	13083	3835	6351	4.59758e-05	0.883167	0.17832	2800	71574	65774	68774	75774	128.572	30.3418	14.6072	16.0586	18.8715	1.54423	13.9132	-2.79878	-1.73366	7.00646	7.47559	-0.0885451	-7.45731	-3.95819	-1.516	1.19178	-1.12399	0.846228	-2.19699	4.35495	3.24729	0.51893	-0.609492	-0.544286	-1.58544	-1.2282	0.516521	0.764766	1.93795	-1.54079	-2.46327	0.0343637	-0.553523	0.57388	1.26495
34	0.000118523	18630	0.018491	10301	8100	7187	0.000639448	0.748764	0.423714	1200	72830	68630	71630	78630	-18.2838	42.6877	-4.75574	-33.2473	2.67053	-5.64865	2.72748	3.44778	2.62901	3.78714	-1.47398	-0.787078	-2.28122	1.24526	1.64413	-1.99899	0.732028	-0.802431	-0.0416956	0.982911	-0.415284	-0.653064	-0.229133	0.501918	0.0971334	-0.163163	0.326447	-0.0148695	0.235795	0.103726	0.0869266	-0.0609268	-0.331857	-0.114112	-0.303476
35	0.000574802	12025	0.00386085	17920	3587	5058	0.00265214	0.713701	0.107018	2919	67944	62025	65025	72025	7.03898	55.9831	-7.10126	-14.2693	-4.84809	-5.49509	9.1554	5.12683	7.34993	-0.90568	0.641734	-1.51006	-0.466147	-3.3122	0.841088	3.30243	-2.11911	0.167561	0.726042	-1.83432	1.6216	-1.31553	0.221183	0.0169552	-0.0384254	0.390202	0.241332	-0.323736	0.230495	-0.0681705	-0.426364	-0.63828	0.372568	-0.0447684	-0.258978
36	0.00692646	16448	0.00150586	18716	8173	3847	0.000427564	0.988116	0.624482	1264	70712	66448	69448	76448	-14.1121	-8.36736	-25.2925	3.45773	1.25288	3.72271	7.45315	-15.6819	5.21291	1.42809	-6.21745	-1.677	2.4576	-4.22233	-2.63921	6.86639	-4.39181	1.95386	0.137085	1.43751	-1.04658	2.70825	-1.95526	-1.51145	1.81874	-0.881971	-0.294276	0.00366173	-0.1645	0.76076	0.832152	1.1127	0.532096	0.0944914	0.454471
37	0.0287199	19149	0.000191826	18244	4842	8495	1.38214e-05	0.635054	0.144935	2581	74730	69149	72149	79149	-23.403	26.1852	11.6072	6.0658	-8.53536	-3.85788	-2.85703	-3.06306	3.02724	-1.8944	3.01027	2.78709	-4.16072	4.45599	-1.43431	-0.18252	2.64347	0.854232	-0.0267004	0.786278	-0.952957	0.451272	0.954372	-0.0572067	0.29605	-0.0078328	0.23194	0.313863	-0.69975	0.0588124	-0.0382603	0.24283	-0.290548	-0.0179822	0.244834
38	0.0253795	15759	0.000936602	12852	7043	9297	0.00277594	0.665219	0.28457	1849	70608	65759	68759	75759	-45.7885	22.3499	-15.8512	-11.3094	9.02375	-5.34497	10.5397	8.52935	5.255	-2.1859	-0.599989	-1.3444	-1.83785	3.08486	0.322449	1.17246	1.79056	-0.587713	-0.00164184	0.455454	0.248886	-0.968471	-0.628532	0.150016	0.311542	-0.674144	0.416966	-0.328526	-0.393726	0.488716	-0.0843409	0.362527	-0.271405	-0.0268231	0.0894119
39	2.72278e-05	14060	0.00024231	18471	2842	3973	0.000894051	0.796844	0.148781	4706	71766	64060	67060	74060	36.7807	37.2187	-5.39189	-2.41056	-2.99513	6.16965	0.501331	-5.14615	4.22	1.50601	1.38562	0.312834	4.12531	2.65139	2.28793	-0.413526	-0.469739	-2.23352	-1.42911	-2.60075	0.556842	-0.40426	0.605944	-0.655596	0.655693	-0.111625	-0.318508	-0.163319	1.77411	-0.423407	0.162299	0.702094	0.207945	-0.46368	0.632837
40	2.00008e-05	13369	0.000884794	11405	3130	6459	0.000276187	0.969562	0.158885	3948	70317	63369	66369	73369	61.7745	32.0093	-14.2439	4.04101	-1.06111	14.1352	-0.0378574	-2.53061	-3.27307	-2.89218	0.818217	1.93833	7.0667	1.86836	3.49785	-0.285777	-0.382908	-1.24643	-0.972634	-0.549151	0.372407	-0.509864	0.621643	-2.50187	1.51396	0.247627	0.407981	-0.259833	-0.0334223	-0.323847	0.432335	0.440475	0.133485	-0.286902	0.295506
41	0.000515378	19960	0.00116085	10847	5832	2552	1.17289e-05	0.839432	0.156007	4279	77239	69960	72960	79960	-20.9913	-27.7905	-41.057	7.13471	14.0217	3.33642	-6.32208	-2.47581	2.00096	-0.792595	-1.9824	-2.17999	0.926118	-2.95449	-5.66055	-1.90614	-1.12082	-0.784091	-1.71092	2.06911	-0.0694237	0.467714	1.25936	1.7237	0.577764	0.174069	-0.204548	-0.447416	0.417776	0.466005	0.482684	-0.462704	0.206243	0.0335191	0.17072
42	0.00744573	11577	0.000959204	14106	7851	3493	7.03237e-05	0.603234	0.737345	712	65289	61577	64577	71577	-6.38911	41.8425	-2.13216	2.43061	-3.18517	-5.8688	3.26484	0.254162	1.64907	-1.23085	0.881799	-1.95895	0.126697	-2.44232	-1.78314	0.833302	-0.884212	0.400379	1.05065	0.157267	-0.477348	0.634313	-0.790674	0.356722	-0.587136	-0.024502	-0.662473	0.572534	-0.431421	0.401522	0.0865199	0.0811774	-0.177982	0.0935653	0.0941512
43	6.55818e-05	13158	0.0135913	15998	9144	2536	2.62343e-05	0.946302	0.556104	3873	70031	63158	66158	73158	60.8898	-87.0934	-10.4496	-7.69269	-15.2562	0.480927	-20.9999	-4.73771	5.21196	5.52702	-1.3514	-9.11074	-5.97558	0.368259	-3.89386	0.680193	-3.09676	-0.60792	0.993364	2.70005	0.928759	-2.72387	0.804038	-0.484604	1.78618	1.45416	1.35789	1.59171	-0.238874	-0.378936	2.13943	-1.1072	-0.521608	-0.500244	0.89077
44	6.76519e-05	17473	0.00200687	18610	7201	8199	4.48593e-05	0.633677	0.785096	2240	72713	67473	70473	77473	59.9239	-79.0033	-65.8898	4.36455	-12.8931	-3.30886	5.0916	-8.7084	-6.26672	6.83759	0.0648998	4.32076	3.73195	-1.87776	-0.454383	-0.983984	3.24855	-0.851939	3.28267	2.26573	-2.30749	1.33043	1.0142	-1.81213	0.140549	0.410196	0.503896	0.608737	1.16971	0.145085	-1.08417	0.857468	0.0938498	0.603669	-0.678255
45	1.93812e-05	12916	0.00786993	14044	2567	8531	0.000266929	0.840848	0.572109	4376	70292	62916	65916	72916	95.5919	46.16	-1.06304	17.7361	8.34989	13.4355	-3.63573	2.6914	-6.17018	8.59637	5.51765	-1.74943	1.30919	3.92749	2.29542	2.01618	-0.00849224	1.51388	-1.28014	-0.18488	-0.387302	3.31005	-0.655691	3.44692	1.54274	0.336927	0.0276855	0.696594	0.115974	0.541313	-0.514624	-0.610879	0.0626524	-0.132343	-0.259747
46	0.012534	16060	0.00440115	19876	8775	5725	2.25509e-05	0.734589	0.174392	4604	73664	66060	69060	76060	-84.4229	-26.3563	11.49	12.2684	-6.75992	-5.53409	4.75112	2.68344	7.10513	1.97841	0.117035	-0.000881717	-2.60304	-0.696407	0.659017	1.3717	-3.11486	0.504691	0.73759	0.633915	-0.947171	0.433177	-0.514796	0.0432591	-0.622016	1.33375	-0.553794	-0.0199105	0.146533	0.217904	-0.19988	-0.011711	0.363687	0.0274364	-0.251207
47	0.00115629	14043	0.000377547	19614	8847	9148	0.00732261	0.622289	0.134367	3639	70682	64043	67043	74043	26.9672	60.897	1.35078	-7.77458	-12.6217	-4.62248	3.08987	0.606588	2.95621	0.363629	0.225372	-0.630915	-1.45137	-6.99813	0.0601601	2.04529	1.27906	0.0266373	0.141187	0.200984	-0.595451	1.11821	0.140842	-0.743187	1.52446	-0.0164303	0.92475	-0.355523	-0.0179914	-0.0223141	-0.00150344	0.162433	0.310185	-0.0156607	0.272423
48	1.39592e-05	10623	0.0018835	13669	7147	5899	0.00629957	0.897341	0.463121	71	63694	60623	63623	70623	-20.685	38.5601	-7.51532	-21.212	-0.417558	-7.80004	5.5703	5.4047	-1.45175	6.76538	-4.16382	-1.09358	-2.5999	4.13706	0.824247	2.98668	-1.9692	-1.92382	1.67515	-0.149058	1.58708	0.721728	-1.10393	-0.428942	-0.278042	-0.80676	0.521875	-0.698987	-0.323484	0.858764	0.546858	-0.673045	-0.424975	-0.0158326	0.0645654
49	6.2566e-05	16378	0.000724988	16417	5281	3533	0.000244737	0.624504	0.635717	4904	74282	66378	69378	76378	119.421	-40.4693	30.6111	-17.6278	6.50449	13.9897	20.5826	-5.77049	-0.281168	-7.05618	8.58811	-9.65498	-0.188811	-1.56009	-0.0424492	0.493033	-0.24515	1.22266	0.815868	-0.105776	-1.55617	-0.0859227	1.60693	-0.2489	-0.0600579	-1.27336	-0.423805	-0.923872	-0.349265	0.65837	1.08644	-1.46453	-0.478832	0.347075	-0.0803955
0	6.19056e-05	13165	0.000347265	11251	2047	6779	0.00971483	0.761797	0.348338	1134	67299	63165	66165	73165	26.071	52.4088	-2.80042	1.80875	-10.7437	-1.90874	2.04031	-4.33582	-2.38399	-0.207067	-1.59298	-0.722463	-0.746442	-0.20015	0.450632	0.321571	-0.514009	-0.30786	0.499179	-0.163825	0.109229	0.00503605	-1.15133	-0.142819	-0.134085	0.370473	-0.152096	-0.103858	0.214947	0.445894	-0.15285	0.148068	0.0721712	0.483153	-0.440035
1	3.03647e-05	10161	0.00348049	18533	7833	3974	0.000223703	0.707389	0.269423	4466	67627	60161	63161	70161	106.956	30.9226	-12.4728	14.0951	10.4424	10.9566	-4.46604	-2.79168	-2.36422	9.92188	13.8256	3.12179	-0.722348	-1.65449	8.31353	0.471389	0.568189	1.29076	-1.6964	-0.953827	-0.396074	1.64911	0.461093	1.12444	-0.808057	0.429861	1.2421	1.35101	0.0941293	1.19022	-0.666963	-1.43111	0.244235	-0.436713	-0.685512
2	0.00848992	17148	0.0397338	14181	9785	2194	0.000139854	0.760805	0.303163	2028	72176	67148	70148	77148	-105.523	-25.3095	4.25063	8.30515	8.38801	-3.46104	-2.23595	-3.66942	-6.83968	-2.72903	-0.959458	0.904347	-3.10154	2.23683	1.17072	-0.466548	-0.495637	2.53656	-1.01199	-0.296842	-0.251125	-0.587653	0.605939	-0.157203	0.899332	-0.202691	-0.855916	0.836361	-0.155976	-0.208189	-0.0441835	0.276944	-0.0122659	-0.266569	0.12662
3	0.021848	17621	0.00253333	15782	4325	8244	0.00778081	0.650395	0.201926	4989	75610	67621	70621	77621	-72.5502	2.30755	1.08527	24.3328	3.84117	-8.58718	4.84474	-2.61367	6.49356	-3.67836	4.36707	-1.74229	-0.293065	0.524511	-1.28908	0.707049	1.9381	-0.602723	0.420903	-0.475121	0.0409778	-0.0840684	-0.450324	0.602026	-0.461464	0.286995	-0.321978	-0.433681	0.0953758	0.0406556	0.593233	0.0275745	0.651965	0.124105	-0.0116907
4	7.96335e-05	15575	0.00196764	11043	6723	8144	1.09836e-05	0.854891	0.301786	4738	73313	65575	68575	75575	152.439	3.91804	22.9399	10.8575	34.3662	-3.5687	1.01141	-5.13814	2.26676	-1.95827	-4.96662	4.02857	-4.45494	0.423668	-6.16957	-2.40501	-3.23829	-6.69582	-5.52749	1.68571	3.07725	-0.895762	-2.88648	-3.94968	1.16305	2.61402	2.19381	1.12777	-0.275785	-1.1468	0.488139	0.275689	-0.94836	-1.2609	-0.214616
5	0.000405657	18212	0.00131857	11046	7032	6698	0.00145461	0.870549	0.22416	3467	74679	68212	71212	78212	0.824846	7.73914	-36.965	-9.15459	1.91061	2.88249	13.3743	10.7258	1.96935	2.25559	-7.51588	-0.173372	-0.220334	0.102314	-0.977382	0.493908	2.48207	-1.40852	-1.54461	2.50883	0.404071	1.11539	0.185194	0.37714	0.326492	-0.176019	-0.743753	0.146272	0.524664	0.355746	0.637101	0.705587	-0.304362	0.497093	-0.343118
6	0.00135457	12139	0.00198891	11988	3776	3859	1.51536e-05	0.872677	0.158588	2209	67348	62139	65139	72139	3.76009	11.6301	2.54173	1.17507	-14.2003	5.75067	5.68276	-4.50759	6.00644	-1.6156	-2.78023	1.24142	-0.299612	-3.92877	1.67648	3.09903	-1.87643	1.37833	-0.757847	0.24742	-0.770354	0.502607	-1.87734	-0.972635	0.55892	-0.0478714	0.570086	-1.40534	-0.351656	0.583997	-0.729051	0.416088	-0.219847	-0.0497127	0.0262609
7	0.0105448	12271	0.0110192	16866	2058	9985	0.00448692	0.673691	0.674474	3606	68877	62271	65271	72271	-69.9593	-27.74	-20.3863	26.4439	4.6587	-3.54529	9.09451	-5.15952	-4.73255	2.66435	-5.17146	-3.42557	0.982598	-0.273566	1.70754	-0.202154	0.263392	-1.85276	-0.307135	1.06759	-0.608572	1.36988	-1.45551	-0.635806	-0.14854	-0.0626711	-0.614503	-0.0940505	0.278947	0.314309	0.599208	-0.105456	-0.0599342	-0.0969297	0.105437
8	0.00387165	15136	0.000578256	18691	2352	4567	0.00020505	0.878288	0.159193	3679	71815	65136	68136	75136	40.0693	54.5334	-7.66296	-4.68063	-6.80119	0.665712	3.24054	2.26595	2.85205	-1.11113	-1.49696	-0.400885	1.5129	-1.78617	-3.35428	2.75702	-0.267149	0.656677	-0.552489	2.26771	-2.36379	1.14907	1.10398	-0.935908	-1.51407	0.750394	0.719335	-1.17782	1.0984	-0.887539	0.0116015	-0.761046	-0.0776786	-0.0134081	-0.0933154
9	0.0136736	16065	0.0300115	14703	3165	8757	0.000669162	0.748991	0.289534	30	69095	66065	69065	76065	-56.4381	7.09644	16.2683	-2.8417	-1.57229	-3.60093	-5.05509	-2.02606	-4.09152	0.83161	0.55419	0.789795	-0.895852	-1.67061	0.768552	-0.0103079	-1.41593	1.24196	0.544813	-1.26385	1.18517	0.0979501	-0.676197	0.0542812	1.12303	-0.865533	0.10482	0.384354	0.519522	-0.265271	-0.161101	0.337959	0.145775	-0.0783212	-0.257836
10	0.0151737	14535	0.0079511	17628	8677	3422	0.000102621	0.7907	0.216889	3395	70930	64535	67535	74535	-31.9389	-13.8717	5.2453	-5.08637	-10.2193	7.09894	2.22048	-7.07299	0.631593	-1.00699	-4.9707	2.86829	-2.15363	-0.819179	2.62013	1.53502	0.671993	1.32071	-0.975834	0.46825	1.17311	-0.864682	-2.40133	-0.0341168	0.763965	-0.329799	-0.726009	-0.273837	0.557335	0.201548	-0.399954	0.0152111	0.617674	-0.000743371	-0.68465
11	0.00847539	11848	0.00113099	10163	3738	8997	2.35427e-05	0.669192	0.42036	3609	68457	61848	64848	71848	9.43766	43.2412	0.737568	11.0573	-5.15941	-3.18106	-0.742604	-0.0218766	-4.24433	-0.151858	1.08376	-1.75294	1.33275	0.316092	-0.0898159	-2.35613	-1.83749	-1.38611	1.14571	1.17816	-0.676489	0.0347193	-0.566501	-0.00817523	-0.310015	-0.651682	0.376952	0.42392	-0.234339	0.549064	0.323234	-0.0299726	-0.382274	0.216401	-0.215176
12	0.00668588	15125	0.000248854	15945	8142	3708	0.00472142	0.713656	0.10834	1502	69627	65125	68125	75125	-85.0355	1.12178	-7.93225	-15.4	18.2479	-7.00686	3.27714	5.53234	3.33854	-1.00422	1.74431	-2.08951	1.58024	-1.46919	-0.796507	-1.97299	-0.676269	1.18157	1.05068	1.43999	0.0681744	-0.452675	-0.339013	0.715626	-0.574545	0.731019	-0.739778	0.383154	-0.519545	-0.0233988	0.264503	0.432384	-0.225123	0.286865	-0.156075
13	0.00199452	12994	0.00902762	18615	9831	4930	1.76839e-05	0.844843	0.805468	2789	68783	62994	65994	72994	-62.5321	23.5546	11.8428	-7.50355	3.2682	-11.2557	-4.57875	-2.37745	-4.07394	3.63898	1.14113	-1.22015	-2.28863	2.61212	-0.483888	-0.675308	-1.28399	0.742576	1.65942	-0.869322	-0.0769705	0.74123	-0.174198	0.00362192	-0.564079	1.58079	-0.791558	0.540491	0.0831975	-0.523385	0.265439	0.172578	0.405022	-0.179132	0.0229173
14	0.00185482	15782	0.000275397	14911	1901	3945	0.00959001	0.742955	0.571773	3615	72397	65782	68782	75782	13.1024	38.3044	-7.82685	-16.6364	-3.84735	1.45219	-0.629119	-4.42076	1.3674	-0.00666556	0.700844	1.50413	0.874481	-3.70518	2.17022	-4.65143	-1.0828	0.994375	-0.22238	1.44969	-0.287278	0.25526	-0.110508	-0.210743	0.873302	-1.02037	0.188194	0.428363	-0.875241	0.142137	0.169	0.1925	-0.685901	0.0441647	0.103519
15	6.41913e-05	17043	0.000207927	18463	6932	4189	0.000404498	0.805297	0.201471	548	70591	67043	70043	77043	-27.0245	-46.6557	41.9799	-10.8381	-11.8139	19.0514	-7.8213	5.427	-0.950197	-3.11253	0.340461	3.69511	-2.07192	0.502972	2.33234	-2.70489	-0.494257	-1.71751	0.266321	0.258683	-0.469952	-0.678397	-0.179593	0.125137	-0.978433	-1.48405	-0.529272	1.5584	1.38486	-0.452698	1.15429	-0.212444	0.388772	-0.333892	0.189592
16	0.0201565	10325	0.0427693	19668	1969	7038	0.000408498	0.795796	0.34681	953	64278	60325	63325	70325	40.0073	41.6811	-7.06343	14.7849	-6.84591	5.91879	3.54921	5.56835	2.11044	-5.62912	3.0247	2.2228	2.09567	4.83383	-0.334676	-0.0495888	-0.770696	0.24985	0.808822	1.04227	-0.11495	0.366574	-0.286364	-1.06817	0.00289147	-0.171367	0.0442862	-0.208349	-1.64671	0.162443	0.208933	0.187508	-0.195152	0.0111965	0.606661
17	0.00938348	18652	0.000305227	14580	3774	1846	0.000425507	0.921364	0.168711	1033	72685	68652	71652	78652	-23.2656	5.35956	8.10133	15.033	-11.2594	3.06345	2.04738	6.4994	-0.347649	-3.67826	-0.760569	3.18558	-2.26134	2.0808	-0.361531	1.87214	-1.30233	1.12978	-0.279183	0.424526	0.379214	0.242347	-0.430813	-0.239319	-0.111498	-0.87123	0.218699	-0.52448	0.457403	-0.432054	-0.0423619	-0.281151	0.237259	-0.451955	-0.272398
18	0.0110599	18996	0.0200758	14213	3579	1910	0.000907691	0.724678	0.485429	3771	75767	68996	71996	78996	-48.1271	12.3855	10.0336	-12.2878	-3.17366	-4.00839	-5.05555	-13.5009	4.48998	2.85827	1.242	2.7139	-3.25441	5.25001	0.778832	-0.69347	-1.05072	1.59871	-0.513829	-2.07982	0.757046	-0.470132	0.878361	0.557923	-0.13989	0.96271	-0.824854	0.183801	-0.0371295	0.166162	-0.0421975	0.366782	-0.113239	0.155508	0.173133
19	6.28228e-05	19846	0.000166806	12010	7210	4346	4.55413e-05	0.701692	0.329674	3140	75986	69846	72846	79846	108.372	-160.757	-9.2846	-17.2966	-14.2623	-22.8138	-0.288323	3.40501	-0.420949	-1.89703	5.32843	-0.524781	2.32963	3.26055	3.579	2.25223	1.17187	-0.499221	0.690995	1.96967	-1.30908	-2.63341	0.461666	-0.0626444	-0.517568	-1.26216	-0.70785	-0.961345	0.00514999	0.536794	2.33877	0.384111	-0.178385	0.0529754	0.144587
20	3.71111e-05	12808	0.00532809	16232	8653	7741	0.00490375	0.71279	0.777191	356	66164	62808	65808	72808	31.248	30.8862	-23.5224	13.9774	-10.839	4.42455	8.60669	-1.80772	-0.931568	-2.69944	-4.29841	2.10007	-0.499099	0.523066	-0.364468	2.22623	0.00972186	0.363266	-0.769737	0.439856	1.98591	0.483796	0.038989	0.548729	-0.637082	-0.301218	-0.521556	-1.07807	0.654694	-0.316975	0.696744	-0.265722	-0.314171	-0.247337	0.119805
